,event name,Classification,genre,venue,Date,Zip code,City,State
385,Grand Ole Opry,Music,Country,Ryman Auditorium,2018-12-01,37219,Nashville,Tennessee
386,Martina McBride w/ Nashville Symphony,Music,Country,Schermerhorn Symphony Center,2018-12-01,37201,Nashville,Tennessee
387,Grand Ole Opry,Music,Country,Ryman Auditorium,2018-12-04,37219,Nashville,Tennessee
388,Grand Ole Opry,Music,Country,Ryman Auditorium,2018-12-04,37219,Nashville,Tennessee
389,Grand Ole Opry,Music,Country,Ryman Auditorium,2018-12-07,37219,Nashville,Tennessee
390,Grand Ole Opry,Music,Country,Ryman Auditorium,2018-12-07,37219,Nashville,Tennessee
391,Grand Ole Opry,Music,Country,Ryman Auditorium,2018-12-08,37219,Nashville,Tennessee
392,Grand Ole Opry,Music,Country,Ryman Auditorium,2018-12-08,37219,Nashville,Tennessee
393,Grand Ole Opry,Music,Country,Ryman Auditorium,2018-12-11,37219,Nashville,Tennessee
394,Grand Ole Opry,Music,Country,Ryman Auditorium,2018-12-14,37219,Nashville,Tennessee
395,Grand Ole Opry,Music,Country,Ryman Auditorium,2018-12-15,37219,Nashville,Tennessee
396,Grand Ole Opry,Music,Country,Ryman Auditorium,2018-12-15,37219,Nashville,Tennessee
397,Grand Ole Opry,Music,Country,Ryman Auditorium,2018-12-21,37219,Nashville,Tennessee
398,Grand Ole Opry,Music,Country,Ryman Auditorium,2018-12-22,37219,Nashville,Tennessee
399,Grand Ole Opry,Music,Country,Ryman Auditorium,2018-12-28,37219,Nashville,Tennessee
400,Grand Ole Opry,Music,Country,Ryman Auditorium,2018-12-29,37219,Nashville,Tennessee
401,Florida Panthers at Nashville Predators,Sports,Hockey,Bridgestone Arena,2019-01-19,37203,Nashville,Tennessee
402,Phantom Of The Opera,Arts & Theatre,Undefined,TN Performing Arts Center Andrew Jackson Hall,2018-10-27,37219,Nashville,Tennessee
403,Harry Potter and the Order of the Phoenix with the Nashville Symphony,Film,Family,Schermerhorn Symphony Center,2019-05-26,37201,Nashville,Tennessee
404,Phantom Of The Opera,Arts & Theatre,Undefined,TN Performing Arts Center Andrew Jackson Hall,2018-10-25,37219,Nashville,Tennessee
405,The Time Jumpers,Music,Country,3rd & Lindsley,2018-08-06,37210,Nashville,Tennessee
406,The Emo Band (Live Band Karaoke),Music,Rock,The Basement East,2018-08-04,37206,Nashville,Tennessee
407,Sphynx,Music,Rock,The Basement,2018-08-06,37203,Nashville,Tennessee
408,Ilona,Music,Rock,The Basement,2018-08-07,37203,Nashville,Tennessee
409,Cody Wayne,Music,Country,The Basement,2018-08-06,37203,Nashville,Tennessee
410,The Ohio Weather Band,Music,Country,Cambria Hotel and Suites,2018-08-04,37203,Nashville,Tennessee
411,Kaylee Rose,Music,Country,Cambria Hotel and Suites,2018-08-08,37203,Nashville,Tennessee
412,#Linkedinlocalnash,Miscellaneous,Community/Civic,3rd & Lindsley,2018-08-08,37210,Nashville,Tennessee
413,Barrett Baber,Music,Country,3rd & Lindsley,2018-08-07,37210,Nashville,Tennessee
414,Mandy McMillan,Music,Country,Cambria Hotel and Suites,2018-08-07,37203,Nashville,Tennessee
415,"Don Gallardo, Lauren Farrah, Atlantis Aquarius , Bob Lewis",Music,Rock,The Basement,2018-08-04,37203,Nashville,Tennessee
416,"High South, Erik Parian",Music,Rock,The Basement,2018-08-08,37203,Nashville,Tennessee
417,Will Trotman Band,Music,Blues,3rd & Lindsley,2018-08-07,37210,Nashville,Tennessee
418,Swimming with Bears W/ Wild Love,Music,Rock,3rd & Lindsley,2018-08-05,37210,Nashville,Tennessee
419,Tribute,Film,Documentary,The Basement East,2018-08-06,37206,Nashville,Tennessee
420,"Sam Hunter and Friends featuring Dean Alexander, , Gabe Klein, Preston",Music,Other,3rd & Lindsley,2018-08-08,37210,Nashville,Tennessee
421,The Long Players,Music,Folk,3rd & Lindsley,2018-08-04,37210,Nashville,Tennessee
422,"Mercy Bell, Paisley Fields , Wiley Gaby of Goldenchild",Music,Country,The Basement,2018-08-06,37203,Nashville,Tennessee
423,Southern Underground Pro Wrestling,Sports,Wrestling,The Basement East,2018-08-05,37206,Nashville,Tennessee
424,The Love Language W/ Moon Racer & Hand Lines,Music,Rock,The Basement,2018-08-08,37203,Nashville,Tennessee
425,Sweet Crude + Jackson Dreyer W/ Houston Kendrick,Music,Rock,The Basement East,2018-08-08,37206,Nashville,Tennessee
426,Big Stage Mondays Hit Songwriters Show Presented By Backstage Nashvill,Music,Country,3rd & Lindsley,2018-08-06,37210,Nashville,Tennessee
427,Kina Grannis,Music,Other,The High Watt,2018-08-08,37203,Nashville,Tennessee
428,Keelan Donovan,Music,Pop,The Basement,2018-08-09,37203,Nashville,Tennessee
429,Braden Baugh,Music,Pop,Cambria Hotel and Suites,2018-08-09,37203,Nashville,Tennessee
430,"The Bottom 40 featuring Michael Whittaker, Adam Nitti, Dominic Amato,",Music,Rock,3rd & Lindsley,2018-08-09,37210,Nashville,Tennessee
431,Healy,Music,Other,The High Watt,2018-08-09,37203,Nashville,Tennessee
432,Nashville Yacht Club Band,Music,Country,Cambria Hotel and Suites,2018-08-10,37203,Nashville,Tennessee
433,Vinyl Radio's 7 Year Birthday Bash,Music,Rock,3rd & Lindsley,2018-08-10,37210,Nashville,Tennessee
434,Three Star Revival + Forest Fire Gospel Choir + Bronzi Blonde,Music,Rock,The Basement East,2018-08-10,37206,Nashville,Tennessee
435,"Great Peacock, Cody Huggins, Darrin Bradbury",Music,Rock,The Basement,2018-08-10,37203,Nashville,Tennessee
436,"Dawn Landes, Tom Krueger",Music,Rock,The Basement,2018-08-10,37203,Nashville,Tennessee
437,Brit Brigade,Music,Other,Exit In,2018-08-10,37203,Nashville,Tennessee
438,Joe Denim,Music,Country,Cambria Hotel and Suites,2018-08-11,37203,Nashville,Tennessee
439,The Pink Spiders W/ Tayls & King Wilderness,Music,Rock,The Basement East,2018-08-11,37206,Nashville,Tennessee
440,The Eaglemaniacs: the Music of Don Henley and the Eagles with Jenny Gi,Music,Rock,3rd & Lindsley,2018-08-11,37210,Nashville,Tennessee
441,Old Salt Union,Music,Country,The Basement,2018-08-11,37203,Nashville,Tennessee
442,Backstage Nashville! Vip Daytime Hit Songwriters Show with Sherrie Aus,Music,Country,3rd & Lindsley,2018-08-11,37210,Nashville,Tennessee
443,The Pink Spiders w/ Tayls,Music,Other,The Basement East,2018-08-11,37206,Nashville,Tennessee
444,RIVVRS,Music,Other,The High Watt,2018-08-11,37203,Nashville,Tennessee
445,The Alarm,Music,Alternative,City Winery - Nashville,2018-08-11,37203,Nashville,Tennessee
446,Kraus W/ Nolife & Tape Deck Mountain,Music,Other,The Basement,2018-08-12,37203,Nashville,Tennessee
447,Erika Wennerstrom (Of Heartless Bastards) W/ Hotel Ten Eyes,Music,Rock,The Basement East,2018-08-12,37206,Nashville,Tennessee
448,Adam Hood with Jenny Tolman,Music,Country,3rd & Lindsley,2018-08-12,37210,Nashville,Tennessee
449,Kalu and the Electric Joint,Music,Other,Exit In,2018-08-12,37203,Nashville,Tennessee
450,The Time Jumpers,Music,Country,3rd & Lindsley,2018-08-13,37210,Nashville,Tennessee
451,The Nashville Moth Storyslam: Collaboration,Miscellaneous,Community/Civic,The Basement East,2018-08-13,37206,Nashville,Tennessee
452,Sammy Brue and Pearl Charles,Music,Rock,The Basement,2018-08-13,37203,Nashville,Tennessee
453,Big Stage Mondays Hit Songwriters Show Presented By Backstage Nashvill,Music,Pop,3rd & Lindsley,2018-08-13,37210,Nashville,Tennessee
454,"Desert Noises, Charli Adams, Will Pellerin",Music,Rock,The Basement,2018-08-13,37203,Nashville,Tennessee
455,"New Faces Nite Ft., Doran Danoff, She'chinah, Lily Rose, Gabe Bradley",Music,Rock,The Basement,2018-08-14,37203,Nashville,Tennessee
456,"Grunge Night: a Celebration of 90's Alternative Ft. ""Into the Flood"" a",Music,Rock,The Basement East,2018-08-14,37206,Nashville,Tennessee
457,"Ron Pope & Friends featuring Dan Layus, Matthew Perryman Jones, Hush K",Music,Rock,3rd & Lindsley,2018-08-14,37210,Nashville,Tennessee
458,Helsott,Music,Other,Exit In,2018-08-14,37203,Nashville,Tennessee
459,"Beast Country Ft. Ashley Campbell, Jericho Woods, the Dryes, Kittyhawk",Music,Country,The Basement East,2018-08-15,37206,Nashville,Tennessee
460,"Castlecomer, Charlotte Sands",Music,Rock,The Basement,2018-08-15,37203,Nashville,Tennessee
461,Whiskey Wolves of the West,Music,Country,Cambria Hotel and Suites,2018-08-15,37203,Nashville,Tennessee
462,Johnny Hiland,Music,Country,3rd & Lindsley,2018-08-15,37210,Nashville,Tennessee
463,"Krantz, Alicia Beale, Lance and Lea",Music,Rock,The Basement,2018-08-15,37203,Nashville,Tennessee
464,Castlecomer,Music,Other,The Basement-TN,2018-08-15,37203,Nashville,Tennessee
465,"Brandy Zdan, Jake Paleschic, Cale Tyson",Music,Rock,The Basement,2018-08-16,37203,Nashville,Tennessee
466,"""Definition of a Band "" a Tribute To Mint Condition",Music,R&B,3rd & Lindsley,2018-08-16,37210,Nashville,Tennessee
467,"Robinson Treacher, Alecia Arnall",Music,Country,The Basement,2018-08-16,37203,Nashville,Tennessee
468,The Royal Hounds,Music,Rock,Cambria Hotel and Suites,2018-08-16,37203,Nashville,Tennessee
469,Karl Denson's Tiny Universe,Music,Blues,Exit In,2018-08-16,37203,Nashville,Tennessee
470,"Jillette Johnson, Glass Dove, Danica Dora",Music,Rock,The Basement,2018-08-17,37203,Nashville,Tennessee
471,Erik Blue Band,Music,Country,Cambria Hotel and Suites,2018-08-17,37203,Nashville,Tennessee
472,QDP,Miscellaneous,Community/Civic,The Basement East,2018-08-17,37206,Nashville,Tennessee
473,"Tony Lucca, Emily Earle",Music,Rock,The Basement,2018-08-17,37203,Nashville,Tennessee
474,Jack Pearson's Album Release with the Cowboy Poets,Music,Blues,3rd & Lindsley,2018-08-17,37210,Nashville,Tennessee
475,Leah Blevins,Music,Other,The High Watt,2018-08-17,37203,Nashville,Tennessee
476,Phourist,Music,Other,Exit In,2018-08-17,37203,Nashville,Tennessee
477,"Ona, Lilly Winwood",Music,Rock,The Basement,2018-08-18,37203,Nashville,Tennessee
478,Anthony Adams,Music,Country,Cambria Hotel and Suites,2018-08-18,37203,Nashville,Tennessee
479,Guilty Pleasures,Music,Rock,The Basement East,2018-08-18,37206,Nashville,Tennessee
480,Rubiks Groove SNL Show,Music,Pop,3rd & Lindsley,2018-08-18,37210,Nashville,Tennessee
481,"Elenowen, Sontalk, Ryan Horne",Music,Rock,The Basement,2018-08-18,37203,Nashville,Tennessee
482,"Backstage Nashville! Vip Daytime Hit Songwriters Show with Kent Blazy,",Music,Country,3rd & Lindsley,2018-08-18,37210,Nashville,Tennessee
483,The Fixx,Music,Rock,The Cowan,2018-08-18,37207,Nashville,Tennessee
484,The Last Ten Seconds of Life w/ Extortionist,Music,Rock,The End,2018-08-18,37203,Nashville,Tennessee
485,The Fixx,Music,Alternative,The Cowan,2018-08-18,37207,Nashville,Tennessee
486,Black Moth Super Rainbow,Music,Other,Mercy Lounge,2018-08-18,37203,Nashville,Tennessee
487,Tribute,Film,Documentary,The Basement,2018-08-19,37203,Nashville,Tennessee
488,Jessie Baylin with Erin Rae,Music,Rock,3rd & Lindsley,2018-08-19,37210,Nashville,Tennessee
489,Sleigh Bells W/ Torres,Music,Rock,The Basement East,2018-08-19,37206,Nashville,Tennessee
490,Nashville Rocks,Music,Other,Mercy Lounge,2018-08-19,37203,Nashville,Tennessee
491,Sleigh Bells,Music,Alternative,The Basement East,2018-08-19,37206,Nashville,Tennessee
492,"The Love Elektrik, Lovely",Music,Rock,The Basement,2018-08-20,37203,Nashville,Tennessee
493,"Shannon Labrie, Alicia Michilli",Music,Rock,The Basement,2018-08-20,37203,Nashville,Tennessee
494,Big Stage Mondays Hit Songwriters Show Presented By Backstage Nashvill,Music,Rock,3rd & Lindsley,2018-08-20,37210,Nashville,Tennessee
495,The Time Jumpers,Music,Country,3rd & Lindsley,2018-08-20,37210,Nashville,Tennessee
496,Rare Hare,Music,Other,Exit In,2018-08-20,37203,Nashville,Tennessee
497,"New Faces Nite Ft., Jamra, Father of Time, Heather Batchelor",Music,Pop,The Basement,2018-08-21,37203,Nashville,Tennessee
498,Yep Rewind: the Soundtrack of Our Lives,Music,Rock,The Basement East,2018-08-21,37206,Nashville,Tennessee
499,Kaylee Rose,Music,Country,Cambria Hotel and Suites,2018-08-22,37203,Nashville,Tennessee
500,"Frederick the Younger, American Roommates",Music,Pop,The Basement,2018-08-22,37203,Nashville,Tennessee
501,The Dip,Music,Other,The High Watt,2018-08-22,37203,Nashville,Tennessee
