,event name,Classification,genre,venue,Date,Zip code,City,State
0,Sam Smith: The Thrill Of It All Tour,Music,Rock,United Center,2018-08-15,60612,Chicago,Illinois
1,Chicago White Sox vs. New York Yankees,Sports,Baseball,Guaranteed Rate Field,2018-08-06,60616,Chicago,Illinois
2,Chicago Bears vs. Seattle Seahawks,Sports,Football,Soldier Field,2018-09-17,60605,Chicago,Illinois
3,Chicago White Sox vs. New York Yankees,Sports,Baseball,Guaranteed Rate Field,2018-08-08,60616,Chicago,Illinois
4,Chicago Bears vs. New England Patriots,Sports,Football,Soldier Field,2018-10-21,60605,Chicago,Illinois
5,Maroon 5: Red Pill Blues Tour 2018,Music,Rock,United Center,2018-09-14,60612,Chicago,Illinois
6,JAY-Z and BEYONCÉ - OTR II,Music,Hip-Hop/Rap,Soldier Field,2018-08-11,60605,Chicago,Illinois
7,Chicago Bears vs. Minnesota Vikings,Sports,Football,Soldier Field,2018-11-18,60605,Chicago,Illinois
8,An Evening With Fleetwood Mac,Music,Rock,United Center,2018-10-06,60612,Chicago,Illinois
9,Chicago Bears vs. New York Jets,Sports,Football,Soldier Field,2018-10-28,60605,Chicago,Illinois
10,Chicago Bears vs. Kansas City Chiefs,Sports,Football,Soldier Field,2018-08-25,60605,Chicago,Illinois
11,Justin Timberlake - The Man Of The Woods Tour,Music,Rock,United Center,2018-10-05,60612,Chicago,Illinois
12,Chicago White Sox vs. New York Yankees,Sports,Baseball,Guaranteed Rate Field,2018-08-07,60616,Chicago,Illinois
13,Aubrey & The Three Migos Tour,Music,Hip-Hop/Rap,United Center,2018-08-17,60612,Chicago,Illinois
14,Chicago Bears vs. Green Bay Packers,Sports,Football,Soldier Field,2018-12-16,60605,Chicago,Illinois
15,Elton John: Farewell Yellow Brick Road,Music,Rock,United Center,2018-10-26,60612,Chicago,Illinois
16,TWENTY ONE PILOTS - THE BANDITO TOUR,Music,Rock,United Center,2018-10-17,60612,Chicago,Illinois
17,Chicago Bears vs. Tampa Bay Buccaneers,Sports,Football,Soldier Field,2018-09-30,60605,Chicago,Illinois
18,Chicago Bears vs. Los Angeles Rams,Sports,Football,Soldier Field,2018-12-09,60605,Chicago,Illinois
19,Elton John: Farewell Yellow Brick Road,Music,Rock,United Center,2018-10-27,60612,Chicago,Illinois
20,Aubrey & The Three Migos Tour,Music,Hip-Hop/Rap,United Center,2018-08-18,60612,Chicago,Illinois
21,"V103 Welcomes Maxwell: ""50 Intimate Nights Live""",Music,R&B,The Chicago Theatre,2018-12-02,60601,Chicago,Illinois
22,Fall Out Boy: The M A N I A Tour with Machine Gun Kelly,Music,Alternative,Wrigley Field,2018-09-08,60613,Chicago,Illinois
23,Chicago Bears vs. Detroit Lions,Sports,Football,Soldier Field,2018-11-11,60605,Chicago,Illinois
24,Mac Miller: The Swimming Tour,Music,Hip-Hop/Rap,Aragon Ballroom,2018-12-03,60640,Chicago,Illinois
25,JAY-Z and BEYONCÉ - OTR II,Music,Hip-Hop/Rap,Soldier Field,2018-08-10,60605,Chicago,Illinois
26,Chicago Bears vs. Buffalo Bills,Sports,Football,Soldier Field,2018-08-30,60605,Chicago,Illinois
27,Phil Collins,Music,Rock,United Center,2018-10-22,60612,Chicago,Illinois
28,5 Seconds of Summer: Meet You There Tour,Music,Rock,Aragon Ballroom,2018-09-08,60640,Chicago,Illinois
29,BTS WORLD TOUR 'LOVE YOURSELF',Music,Pop,United Center,2018-10-03,60612,Chicago,Illinois
30,NF - Perception Tour,Music,Hip-Hop/Rap,Aragon Ballroom,2018-10-07,60640,Chicago,Illinois
31,Live Nation Presents Lil Baby - Harder Than Ever Tour,Music,Hip-Hop/Rap,House of Blues Chicago presented by Cricket Wireless,2018-08-26,60654,Chicago,Illinois
32,NICKIHNDRXX TOUR,Music,Hip-Hop/Rap,United Center,2018-09-28,60612,Chicago,Illinois
33,Childish Gambino,Music,Hip-Hop/Rap,United Center,2018-09-08,60612,Chicago,Illinois
34,"HANSON STRING THEORY, Live with Orchestra",Music,Rock,The Chicago Theatre,2018-11-05,60601,Chicago,Illinois
35,Eagles,Music,Rock,United Center,2018-10-15,60612,Chicago,Illinois
36,"V103 Welcomes Maxwell: ""50 Intimate Nights Live""",Music,R&B,The Chicago Theatre,2018-12-03,60601,Chicago,Illinois
37,Chicago White Sox v. Chicago Cubs,Sports,Baseball,Guaranteed Rate Field,2018-09-22,60616,Chicago,Illinois
38,Florence and the Machine: The High As Hope Tour 2018,Music,Rock,United Center,2018-10-19,60612,Chicago,Illinois
39,BTS WORLD TOUR 'LOVE YOURSELF',Music,Pop,United Center,2018-10-02,60612,Chicago,Illinois
40,Aubrey & The Three Migos Tour,Music,Hip-Hop/Rap,United Center,2018-08-20,60612,Chicago,Illinois
41,Luke Bryan,Music,Country,Wrigley Field,2018-09-01,60613,Chicago,Illinois
42,Chicago White Sox v. Chicago Cubs,Sports,Baseball,Guaranteed Rate Field,2018-09-23,60616,Chicago,Illinois
43,Ed Sheeran: 2018 North American Stadium Tour,Music,Pop,Soldier Field,2018-10-04,60605,Chicago,Illinois
44,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-08-05,60602,Chicago,Illinois
45,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-08-08,60602,Chicago,Illinois
46,Ringo Starr and His All Starr Band,Music,Pop,The Chicago Theatre,2018-09-22,60601,Chicago,Illinois
47,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-08-12,60602,Chicago,Illinois
48,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-08-17,60602,Chicago,Illinois
49,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-08-07,60602,Chicago,Illinois
50,Christina Aguilera: The Liberation Tour,Music,Pop,The Chicago Theatre,2018-10-16,60601,Chicago,Illinois
51,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-08-04,60602,Chicago,Illinois
52,Christina Aguilera: The Liberation Tour,Music,Pop,The Chicago Theatre,2018-10-17,60601,Chicago,Illinois
53,Chicago White Sox vs. Cleveland Indians,Sports,Baseball,Guaranteed Rate Field,2018-08-11,60616,Chicago,Illinois
54,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-08-11,60602,Chicago,Illinois
55,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-08-09,60602,Chicago,Illinois
56,Gorillaz: The Now Now Tour,Music,Rock,United Center,2018-10-16,60612,Chicago,Illinois
57,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-08-18,60602,Chicago,Illinois
58,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-08-14,60602,Chicago,Illinois
59,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-08-21,60602,Chicago,Illinois
60,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-08-15,60602,Chicago,Illinois
61,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-08-11,60602,Chicago,Illinois
62,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-09-02,60602,Chicago,Illinois
63,LSD Tour: Lucinda Williams/Steve Earle/Dwight Yoakam pres. by SiriusXM,Music,Rock,The Chicago Theatre,2018-08-16,60601,Chicago,Illinois
64,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-08-19,60602,Chicago,Illinois
65,Russell Peters,Arts & Theatre,Comedy,The Chicago Theatre,2018-09-14,60601,Chicago,Illinois
66,Leon Bridges: Good Thing Tour,Music,R&B,Aragon Ballroom,2018-09-24,60640,Chicago,Illinois
67,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-08-10,60602,Chicago,Illinois
68,Laver Cup 2018: Multi-Session (includes all 5 sessions),Sports,Tennis,United Center,2018-09-21,60612,Chicago,Illinois
69,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-08-15,60602,Chicago,Illinois
70,SiriusXM Pres. Goo Goo Dolls - Dizzy Up The Girl 20th Anniversary Tour,Music,Rock,The Chicago Theatre,2018-10-26,60601,Chicago,Illinois
71,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-08-24,60602,Chicago,Illinois
72,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-08-26,60602,Chicago,Illinois
73,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-09-01,60602,Chicago,Illinois
74,Troye Sivan: The Bloom Tour with special guest Kim Petras,Music,Pop,The Chicago Theatre,2018-10-19,60601,Chicago,Illinois
75,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-08-25,60602,Chicago,Illinois
76,Chicago White Sox vs. Cleveland Indians,Sports,Baseball,Guaranteed Rate Field,2018-08-10,60616,Chicago,Illinois
77,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-08-16,60602,Chicago,Illinois
78,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-10-06,60602,Chicago,Illinois
79,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-08-25,60602,Chicago,Illinois
80,GHOST: A Pale Tour Named Death,Music,Metal,Aragon Ballroom,2018-11-01,60640,Chicago,Illinois
81,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-08-22,60602,Chicago,Illinois
82,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-09-01,60602,Chicago,Illinois
83,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-08-23,60602,Chicago,Illinois
84,Chicago White Sox v. Chicago Cubs,Sports,Baseball,Guaranteed Rate Field,2018-09-21,60616,Chicago,Illinois
85,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-08-08,60602,Chicago,Illinois
86,Chicago White Sox vs. Boston Red Sox,Sports,Baseball,Guaranteed Rate Field,2018-09-01,60616,Chicago,Illinois
87,Sting & Shaggy - The 44/876 Tour,Music,Rock,Aragon Ballroom,2018-10-02,60640,Chicago,Illinois
88,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-09-09,60602,Chicago,Illinois
89,Chicago White Sox vs. Cleveland Indians,Sports,Baseball,Guaranteed Rate Field,2018-08-12,60616,Chicago,Illinois
90,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-08-31,60602,Chicago,Illinois
91,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-09-15,60602,Chicago,Illinois
92,Chicago White Sox vs. Boston Red Sox,Sports,Baseball,Guaranteed Rate Field,2018-08-30,60616,Chicago,Illinois
93,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-08-18,60602,Chicago,Illinois
94,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-08-28,60602,Chicago,Illinois
95,Chicago White Sox vs. Kansas City Royals,Sports,Baseball,Guaranteed Rate Field,2018-08-18,60616,Chicago,Illinois
96,Joe Bonamassa,Music,Blues,The Chicago Theatre,2019-03-08,60601,Chicago,Illinois
97,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-09-22,60602,Chicago,Illinois
98,The Rugby Weekend - Tripleheader,Sports,Rugby,Soldier Field,2018-11-03,60605,Chicago,Illinois
99,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-09-08,60602,Chicago,Illinois
100,Jo Koy: Break The Mold,Arts & Theatre,Comedy,The Chicago Theatre,2018-11-03,60601,Chicago,Illinois
101,Joe Bonamassa,Music,Blues,The Chicago Theatre,2019-03-09,60601,Chicago,Illinois
102,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-09-22,60602,Chicago,Illinois
103,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-08-29,60602,Chicago,Illinois
104,Chicago White Sox vs. Boston Red Sox,Sports,Baseball,Guaranteed Rate Field,2018-09-02,60616,Chicago,Illinois
105,NEEDTOBREATHE: Forever On Your Side Tour with special guest JOHNNYSWIM,Music,Rock,Huntington Bank Pavilion at Northerly Island,2018-09-08,60605,Chicago,Illinois
106,Nine Inch Nails: Cold and Black and Infinite North America 2018,Music,Rock,Aragon Ballroom,2018-10-25,60640,Chicago,Illinois
107,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-08-22,60602,Chicago,Illinois
108,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-10-13,60602,Chicago,Illinois
109,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-08-29,60602,Chicago,Illinois
110,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-09-29,60602,Chicago,Illinois
111,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-09-08,60602,Chicago,Illinois
112,Chicago Blackhawks 2018 Training Camp Festival,Sports,Hockey,United Center,2018-09-15,60612,Chicago,Illinois
113,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-10-06,60602,Chicago,Illinois
114,Views Live with David Dobrik & Jason Nash,Arts & Theatre,Comedy,The Chicago Theatre,2018-08-25,60601,Chicago,Illinois
115,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-08-30,60602,Chicago,Illinois
116,Ween,Music,Rock,Aragon Ballroom,2018-10-31,60640,Chicago,Illinois
117,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-09-07,60602,Chicago,Illinois
118,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-09-23,60602,Chicago,Illinois
119,Beach House,Music,Rock,The Chicago Theatre,2018-08-18,60601,Chicago,Illinois
120,Residente: US Tour 2018,Music,World,House of Blues Chicago presented by Cricket Wireless,2018-09-14,60654,Chicago,Illinois
121,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-10-05,60602,Chicago,Illinois
122,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-09-21,60602,Chicago,Illinois
123,Chicago White Sox vs. Boston Red Sox,Sports,Baseball,Guaranteed Rate Field,2018-08-31,60616,Chicago,Illinois
124,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-09-16,60602,Chicago,Illinois
125,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-09-14,60602,Chicago,Illinois
126,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-10-20,60602,Chicago,Illinois
127,Alison Wonderland: Awake North American Tour,Music,Dance/Electronic,Aragon Ballroom,2018-08-24,60640,Chicago,Illinois
128,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-09-04,60602,Chicago,Illinois
129,Chicago White Sox vs. Los Angeles Angels,Sports,Baseball,Guaranteed Rate Field,2018-09-08,60616,Chicago,Illinois
130,Disney Junior Dance Party On Tour Pres. by Pull-Ups® Training Pants!,Arts & Theatre,Children's Theatre,The Chicago Theatre,2018-10-28,60601,Chicago,Illinois
131,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-10-27,60602,Chicago,Illinois
132,Børns,Music,Rock,Aragon Ballroom,2018-09-30,60640,Chicago,Illinois
133,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-10-20,60602,Chicago,Illinois
134,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-09-15,60602,Chicago,Illinois
135,Bill Burr,Arts & Theatre,Comedy,The Chicago Theatre,2018-11-10,60601,Chicago,Illinois
136,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-11-10,60602,Chicago,Illinois
137,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-10-13,60602,Chicago,Illinois
138,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-09-05,60602,Chicago,Illinois
139,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-10-19,60602,Chicago,Illinois
140,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-12-27,60602,Chicago,Illinois
141,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-11-03,60602,Chicago,Illinois
142,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-09-28,60602,Chicago,Illinois
143,Friday Day Session Laver Cup 2018,Sports,Tennis,United Center,2018-09-21,60612,Chicago,Illinois
144,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-09-27,60602,Chicago,Illinois
145,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-10-12,60602,Chicago,Illinois
146,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-10-14,60602,Chicago,Illinois
147,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-09-30,60602,Chicago,Illinois
148,Joan Baez: Fare Thee Well...Tour 2018,Music,Rock,The Chicago Theatre,2018-10-05,60601,Chicago,Illinois
149,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2019-01-20,60602,Chicago,Illinois
150,Sunday Day Session Laver Cup 2018,Sports,Tennis,United Center,2018-09-23,60612,Chicago,Illinois
151,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-10-04,60602,Chicago,Illinois
152,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-10-07,60602,Chicago,Illinois
153,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-09-29,60602,Chicago,Illinois
154,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-09-06,60602,Chicago,Illinois
155,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-09-20,60602,Chicago,Illinois
156,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-10-21,60602,Chicago,Illinois
157,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-11-10,60602,Chicago,Illinois
158,Saturday Day Session Laver Cup 2018,Sports,Tennis,United Center,2018-09-22,60612,Chicago,Illinois
159,Chicago White Sox vs. Kansas City Royals,Sports,Baseball,Guaranteed Rate Field,2018-08-19,60616,Chicago,Illinois
160,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-12-26,60602,Chicago,Illinois
161,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-11-23,60602,Chicago,Illinois
162,Billy Joel,Music,Rock,Wrigley Field,2018-09-07,60613,Chicago,Illinois
163,Live Nation Presents Pusha T - The Daytona Tour 2018,Music,Hip-Hop/Rap,House of Blues Chicago presented by Cricket Wireless,2018-08-08,60654,Chicago,Illinois
164,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-09-19,60602,Chicago,Illinois
165,Chicago White Sox vs. Kansas City Royals,Sports,Baseball,Guaranteed Rate Field,2018-08-17,60616,Chicago,Illinois
166,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-10-26,60602,Chicago,Illinois
167,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-12-28,60602,Chicago,Illinois
168,Bill Burr,Arts & Theatre,Comedy,The Chicago Theatre,2018-11-08,60601,Chicago,Illinois
169,Friday Night Session Laver Cup 2018,Sports,Tennis,United Center,2018-09-21,60612,Chicago,Illinois
170,Bill Burr,Arts & Theatre,Comedy,The Chicago Theatre,2018-11-09,60601,Chicago,Illinois
171,Nine Inch Nails: Cold and Black and Infinite North America 2018,Music,Rock,Aragon Ballroom,2018-10-27,60640,Chicago,Illinois
172,Saturday Night Session Laver Cup,Sports,Tennis,United Center,2018-09-22,60612,Chicago,Illinois
173,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-09-12,60602,Chicago,Illinois
174,Nine Inch Nails: Cold and Black and Infinite North America 2018,Music,Rock,Aragon Ballroom,2018-10-26,60640,Chicago,Illinois
175,"Kacey Musgraves: Oh, What A World: Tour",Music,Country,The Chicago Theatre,2019-01-31,60601,Chicago,Illinois
176,CircuitMOM Presents: WARRIORS feat. Rosabel,Music,Dance/Electronic,Aragon Ballroom,2018-08-11,60640,Chicago,Illinois
177,Jo Koy: Break The Mold,Arts & Theatre,Comedy,The Chicago Theatre,2018-11-04,60601,Chicago,Illinois
178,"Andy Borowitz: The ""Make America Not Embarrassing Again"" Tour",Arts & Theatre,Comedy,The Chicago Theatre,2018-09-21,60601,Chicago,Illinois
179,Bill Burr,Arts & Theatre,Comedy,The Chicago Theatre,2018-11-08,60601,Chicago,Illinois
180,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-10-27,60602,Chicago,Illinois
181,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-11-24,60602,Chicago,Illinois
182,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-12-30,60602,Chicago,Illinois
183,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-12-23,60602,Chicago,Illinois
184,Chicago White Sox vs. Los Angeles Angels,Sports,Baseball,Guaranteed Rate Field,2018-09-09,60616,Chicago,Illinois
185,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-11-23,60602,Chicago,Illinois
186,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-09-26,60602,Chicago,Illinois
187,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-10-18,60602,Chicago,Illinois
188,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-11-01,60602,Chicago,Illinois
189,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-10-28,60602,Chicago,Illinois
190,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-10-09,60602,Chicago,Illinois
191,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-11-11,60602,Chicago,Illinois
192,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-11-17,60602,Chicago,Illinois
193,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-11-08,60602,Chicago,Illinois
194,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-12-29,60602,Chicago,Illinois
195,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-11-21,60602,Chicago,Illinois
196,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-09-11,60602,Chicago,Illinois
197,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-11-04,60602,Chicago,Illinois
198,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-11-09,60602,Chicago,Illinois
199,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-10-11,60602,Chicago,Illinois
200,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-09-18,60602,Chicago,Illinois
201,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-12-15,60602,Chicago,Illinois
202,Views Live with David Dobrik & Jason Nash,Arts & Theatre,Comedy,The Chicago Theatre,2018-08-25,60601,Chicago,Illinois
203,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-11-03,60602,Chicago,Illinois
204,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-09-13,60602,Chicago,Illinois
205,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-09-05,60602,Chicago,Illinois
206,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-11-20,60602,Chicago,Illinois
207,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2019-01-05,60602,Chicago,Illinois
208,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-09-25,60602,Chicago,Illinois
209,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-12-02,60602,Chicago,Illinois
210,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-12-01,60602,Chicago,Illinois
211,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-12-01,60602,Chicago,Illinois
212,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-11-17,60602,Chicago,Illinois
213,Celtic Thunder X Tour,Music,World,The Chicago Theatre,2018-10-14,60601,Chicago,Illinois
214,Disney Junior Dance Party On Tour Pres. by Pull-Ups® Training Pants!,Arts & Theatre,Children's Theatre,The Chicago Theatre,2018-10-28,60601,Chicago,Illinois
215,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-12-08,60602,Chicago,Illinois
216,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-12-20,60602,Chicago,Illinois
217,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-12-08,60602,Chicago,Illinois
218,Pearl Jam,Music,Alternative,Wrigley Field,2018-08-18,60613,Chicago,Illinois
219,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-12-21,60602,Chicago,Illinois
220,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2019-01-19,60602,Chicago,Illinois
221,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-11-24,60602,Chicago,Illinois
222,Virtual Self,Music,Dance/Electronic,Aragon Ballroom,2018-09-07,60640,Chicago,Illinois
223,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-11-21,60602,Chicago,Illinois
224,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-10-02,60602,Chicago,Illinois
225,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-10-10,60602,Chicago,Illinois
226,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2019-01-12,60602,Chicago,Illinois
227,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-12-26,60602,Chicago,Illinois
228,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2019-01-19,60602,Chicago,Illinois
229,Chicago White Sox vs. Detroit Tigers,Sports,Baseball,Guaranteed Rate Field,2018-09-05,60616,Chicago,Illinois
230,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2019-01-05,60602,Chicago,Illinois
231,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-12-16,60602,Chicago,Illinois
232,Summer R&B Jam Charlie Wilson,Music,R&B,United Center,2018-08-25,60612,Chicago,Illinois
233,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-12-29,60602,Chicago,Illinois
234,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2019-01-13,60602,Chicago,Illinois
235,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-12-09,60602,Chicago,Illinois
236,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-12-15,60602,Chicago,Illinois
237,Jim Jefferies: The Night Talker Tour,Arts & Theatre,Comedy,The Chicago Theatre,2018-09-28,60601,Chicago,Illinois
238,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-12-22,60602,Chicago,Illinois
239,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-12-28,60602,Chicago,Illinois
240,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-10-03,60602,Chicago,Illinois
241,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-10-17,60602,Chicago,Illinois
242,Hamilton (Chicago),Arts & Theatre,Theatre,CIBC Theatre,2018-12-22,60602,Chicago,Illinois
