,event name,Classification,genre,venue,Date,Zip code,City,State
270,Comedy Gumbeaux,Arts & Theatre,Comedy,The Howlin Wolf,2018-09-06,70130,New Orleans,Louisiana
271,"Funk On Da Table, Kenken, June Yamagishi, John Papa Gros, Nikki Glaspi",Music,Other,Tipitinas,2018-09-06,70118,New Orleans,Louisiana
272,Norman Brown,Music,Jazz,Carver Theater,2018-09-06,70116,New Orleans,Louisiana
273,"In the Den: the Noise Complaints, Baby Boy Bartels and the Boys, and H",Music,Rock,The Howlin Wolf,2018-09-07,70130,New Orleans,Louisiana
274,Eric Lindell,Music,Blues,One Eyed Jacks,2018-09-07,70130,New Orleans,Louisiana
275,"Zapp, DJ Soul Sister",Music,R&B,Tipitinas,2018-09-07,70118,New Orleans,Louisiana
276,Norman Brown,Music,Jazz,Carver Theater,2018-09-07,70116,New Orleans,Louisiana
277,The Chris Robinson Brotherhood,Music,Blues,The Joy Theater,2018-09-07,70112,New Orleans,Louisiana
278,"Flow Tribe, Miss Mojo",Music,Rock,Tipitinas,2018-09-08,70118,New Orleans,Louisiana
279,Norman Brown,Music,Jazz,Carver Theater,2018-09-08,70116,New Orleans,Louisiana
280,Loumuzik Live - In The Parish At Hob,Music,Hip-Hop/Rap,House of Blues New Orleans presented by Cricket Wireless,2018-09-08,70130,New Orleans,Louisiana
281,Flow Tribe,Music,Rock,Tipitinas,2018-09-08,70115,New Orleans,Louisiana
282,Nicholls State Colonels Football at Tulane Green Wave Football,Sports,Football,Yulman Stadium,2018-09-08,70118,New Orleans,Louisiana
283,Hot 8 Brass Band,Music,Jazz,The Howlin Wolf,2018-09-09,70130,New Orleans,Louisiana
284,Norman Brown,Music,Jazz,Carver Theater,2018-09-09,70116,New Orleans,Louisiana
285,Africa Umoja,Arts & Theatre,Theatre,Mahalia Jackson Theater for the Performing Arts,2018-09-09,70116,New Orleans,Louisiana
286,Norman Brown,Music,Jazz,Carver Theater,2018-09-10,70116,New Orleans,Louisiana
287,Norman Brown,Music,Jazz,Carver Theater,2018-09-11,70116,New Orleans,Louisiana
288,Norman Brown,Music,Jazz,Carver Theater,2018-09-12,70116,New Orleans,Louisiana
289,Comedy Gumbeaux,Arts & Theatre,Comedy,The Howlin Wolf,2018-09-13,70130,New Orleans,Louisiana
290,Robert Earl Keen,Music,Country,Tipitinas,2018-09-13,70118,New Orleans,Louisiana
291,Norman Brown,Music,Jazz,Carver Theater,2018-09-13,70116,New Orleans,Louisiana
292,On the Porch: Coast To Coast Live Interactive Showcase,Music,Hip-Hop/Rap,The Howlin Wolf,2018-09-13,70130,New Orleans,Louisiana
293,Beausoleil Avec Michael Doucet,Music,Folk,Tipitinas,2018-09-14,70118,New Orleans,Louisiana
294,Mulebone Reunion Show,Music,Blues,One Eyed Jacks,2018-09-14,70130,New Orleans,Louisiana
295,Norman Brown,Music,Jazz,Carver Theater,2018-09-14,70116,New Orleans,Louisiana
296,Private Event,Miscellaneous,Community/Civic,The Howlin Wolf,2018-09-14,70130,New Orleans,Louisiana
297,Stoop Kids,Music,Rock,Tipitinas,2018-09-15,70118,New Orleans,Louisiana
298,Norman Brown,Music,Jazz,Carver Theater,2018-09-15,70116,New Orleans,Louisiana
299,Pancakes and Booze Art Show,Miscellaneous,Community/Civic,The Howlin Wolf,2018-09-15,70130,New Orleans,Louisiana
300,HOUSE OF THE YOUNG - in the Parish at HOB,Music,Other,House of Blues New Orleans presented by Cricket Wireless,2018-09-15,70130,New Orleans,Louisiana
301,Hot 8 Brass Band,Music,Jazz,The Howlin Wolf,2018-09-16,70130,New Orleans,Louisiana
302,"Michot's Melody Makers, the Rayo Brothers",Music,Other,Tipitinas,2018-09-16,70118,New Orleans,Louisiana
303,Norman Brown,Music,Jazz,Carver Theater,2018-09-16,70116,New Orleans,Louisiana
304,Norman Brown,Music,Jazz,Carver Theater,2018-09-17,70116,New Orleans,Louisiana
305,Every Tuesday In the Den: Comedy Beast,Arts & Theatre,Comedy,The Howlin Wolf,2018-09-18,70130,New Orleans,Louisiana
306,Norman Brown,Music,Jazz,Carver Theater,2018-09-18,70116,New Orleans,Louisiana
307,Norman Brown,Music,Jazz,Carver Theater,2018-09-19,70116,New Orleans,Louisiana
308,"Roadside Glorious, Brawn and Bone Album Release, Sam Price & the True",Music,Blues,Tipitinas,2018-09-20,70118,New Orleans,Louisiana
309,Norman Brown,Music,Jazz,Carver Theater,2018-09-20,70116,New Orleans,Louisiana
310,Comedy Gumbeaux,Arts & Theatre,Comedy,The Howlin Wolf,2018-09-20,70130,New Orleans,Louisiana
311,Brassaholics,Music,Other,Tipitinas,2018-09-21,70118,New Orleans,Louisiana
312,DJ Soul Sister,Music,Dance/Electronic,One Eyed Jacks,2018-09-21,70130,New Orleans,Louisiana
313,Norman Brown,Music,Jazz,Carver Theater,2018-09-21,70116,New Orleans,Louisiana
