,event name,Classification,genre,venue,Date,Zip code,City,State
238,Bumpin' Uglies,Music,Rock,Encore at The Uptown Theater,2018-10-10,64111,Kansas City,Missouri
239,Almost Kiss,Music,Undefined,Ameristar Casino and Hotel,2018-11-03,64161,Kansas City,Missouri
240,Paul Thorn,Music,Other,Knuckleheads Saloon,2018-08-24,64120,Kansas City,Missouri
241,BoDeans,Music,Alternative,The Crossroads - Kansas City,2018-08-23,64108,Kansas City,Missouri
242,Koo Koo Kanga Roo,Music,Children's Music,The Record Bar,2018-11-30,64108,Kansas City,Missouri
243,Sammy Brue,Music,Other,The Record Bar,2018-08-08,64111,Kansas City,Missouri
244,Curtis Salgado,Music,Other,Knuckleheads Saloon,2018-08-09,64120,Kansas City,Missouri
245,Radolescents,Music,Other,The Riot Room,2018-08-10,64111,Kansas City,Missouri
246,Los Lobos,Music,World,Knuckleheads Saloon,2018-08-10,64120,Kansas City,Missouri
247,Cazzette,Music,Dance/Electronic,Aura,2018-08-11,64111,Kansas City,Missouri
248,The Producers,Arts & Theatre,Undefined,Musical Theater Heritage,2018-08-11,64108,Kansas City,Missouri
249,The Producers,Arts & Theatre,Undefined,Musical Theater Heritage,2018-08-11,64108,Kansas City,Missouri
250,Powerglove,Music,Other,The Riot Room,2018-08-11,64111,Kansas City,Missouri
251,Jesse Dayton,Music,Other,Knuckleheads Saloon,2018-08-11,64120,Kansas City,Missouri
252,Crossroads Food Truck Fest,Music,Other,The Crossroads - Kansas City,2018-08-11,64108,Kansas City,Missouri
253,Spirit Adrift,Music,Other,The Riot Room,2018-08-12,64111,Kansas City,Missouri
254,Night Demon,Music,Other,The Riot Room,2018-08-15,64111,Kansas City,Missouri
255,The Life and Times,Music,Other,The Record Bar,2018-08-17,64111,Kansas City,Missouri
256,The Producers,Arts & Theatre,Undefined,Musical Theater Heritage,2018-08-18,64108,Kansas City,Missouri
257,Lydia,Music,Other,The Record Bar,2018-08-19,64111,Kansas City,Missouri
258,Cults,Music,Other,The Record Bar,2018-08-21,64111,Kansas City,Missouri
259,Knox Hamilton,Music,Alternative,The Record Bar,2018-08-22,64111,Kansas City,Missouri
260,Twrp,Music,Other,The Riot Room,2018-08-22,64111,Kansas City,Missouri
261,Wyclef Jean,Music,Hip-Hop/Rap,The Crossroads - Kansas City,2018-08-24,64108,Kansas City,Missouri
262,Mersiv,Music,Dance/Electronic,Encore at The Uptown Theater,2018-08-24,64111,Kansas City,Missouri
263,Darude,Music,Dance/Electronic,Aura,2018-08-25,64111,Kansas City,Missouri
264,The Producers,Arts & Theatre,Undefined,Musical Theater Heritage,2018-08-25,64108,Kansas City,Missouri
265,Slim Cessna's Auto Club,Music,Other,The Riot Room,2018-08-25,64111,Kansas City,Missouri
266,Paul Thorn,Music,Other,Knuckleheads Saloon,2018-08-26,64120,Kansas City,Missouri
267,Shakey Graves w/ Twin Peaks,Music,Country,The Truman - Kansas City,2018-08-31,64106,Kansas City,Missouri
