,event name,Classification,genre,venue,Date,Zip code,City,State
119,Cincinnati Reds at Miami Marlins,Sports,Baseball,Marlins Ballpark,2018-09-23,33125,Miami,Florida
120,Fonseca,Music,World,AmericanAirlines Arena - Waterfront Theatre,2018-11-29,33132,Miami,Florida
121,Reik - Tour Des/Amor,Music,World,The Fillmore Miami Beach at Jackie Gleason Theater,2019-03-29,33139,Miami Beach,Florida
122,Sleeping Beauty Dreams,Arts & Theatre,Miscellaneous,Ziff Ballet Opera House-Adrienne Arsht PAC,2018-12-07,33132,Miami,Florida
123,El cuarto de al lado... o una historia sobre el vibrador,Arts & Theatre,Theatre,Miami Dade County Auditorium,2018-08-09,33135,Miami,Florida
124,El cuarto de al lado... o una historia sobre el vibrador,Arts & Theatre,Theatre,Miami Dade County Auditorium,2018-08-11,33135,Miami,Florida
125,Axis Dance Company With REVolutions And Karen Peterson & Dancers,Arts & Theatre,Dance,Miami Dade County Auditorium,2018-09-29,33135,Miami,Florida
126,El cuarto de al lado... o una historia sobre el vibrador,Arts & Theatre,Theatre,Miami Dade County Auditorium,2018-08-12,33135,Miami,Florida
127,The Jam,Arts & Theatre,Comedy,Just the Funny,2018-08-09,33145,Miami,Florida
128,Ã‚Â¿QuÃƒÂ© Pasa Improv?,Arts & Theatre,Comedy,Just the Funny,2018-08-05,33145,Miami,Florida
129,Double Play,Arts & Theatre,Comedy,Just the Funny,2018-08-09,33145,Miami,Florida
130,Alchemy,Arts & Theatre,Comedy,Just the Funny,2018-08-09,33145,Miami,Florida
131,SENSATIA CABARET,Arts & Theatre,Variety,Faena Theater,2018-08-09,33140,Miami Beach,Florida
132,JTF Late Night,Arts & Theatre,Comedy,Just the Funny,2018-08-10,33145,Miami,Florida
133,Fuse,Arts & Theatre,Comedy,Just the Funny,2018-08-04,33145,Miami,Florida
134,Key Party Stand-Up Show,Arts & Theatre,Comedy,Just the Funny,2018-08-10,33145,Miami,Florida
135,JTF's Friday Night Live,Arts & Theatre,Comedy,Just the Funny,2018-08-10,33145,Miami,Florida
136,Pre-Written: Sketch Showcase,Arts & Theatre,Comedy,Just the Funny,2018-08-04,33145,Miami,Florida
137,Fuse,Arts & Theatre,Comedy,Just the Funny,2018-08-11,33145,Miami,Florida
138,Improvaret Night,Arts & Theatre,Comedy,Just the Funny,2018-08-11,33145,Miami,Florida
139,Longer! Harder! Improv!,Arts & Theatre,Comedy,Just the Funny,2018-08-11,33145,Miami,Florida
140,ÃÂ¿QuãÂ© Pasa Improv?,Arts & Theatre,Comedy,Just the Funny,2018-08-12,33145,Miami,Florida
141,African Heritage Cultural Arts Center: Full Out For The Culture,Arts & Theatre,Theatre,Miami Dade County Auditorium,2018-08-15,33135,Miami,Florida
142,The Jam,Arts & Theatre,Comedy,Just the Funny,2018-08-16,33145,Miami,Florida
143,Double Play,Arts & Theatre,Comedy,Just the Funny,2018-08-16,33145,Miami,Florida
144,Alchemy,Arts & Theatre,Comedy,Just the Funny,2018-08-16,33145,Miami,Florida
145,JTF's Friday Night Live,Arts & Theatre,Comedy,Just the Funny,2018-08-17,33145,Miami,Florida
146,Key Party Stand-Up Show,Arts & Theatre,Comedy,Just the Funny,2018-08-17,33145,Miami,Florida
147,JTF Late Night,Arts & Theatre,Comedy,Just the Funny,2018-08-17,33145,Miami,Florida
148,Fuse,Arts & Theatre,Comedy,Just the Funny,2018-08-18,33145,Miami,Florida
149,Fresh: Hip Hop Improv Comedy,Arts & Theatre,Comedy,Just the Funny,2018-08-18,33145,Miami,Florida
150,All About...you!,Arts & Theatre,Comedy,Just the Funny,2018-08-18,33145,Miami,Florida
151,SENSATIA CABARET,Arts & Theatre,Variety,Faena Theater,2018-08-18,33140,Miami Beach,Florida
152,ÃÂ¿QuãÂ© Pasa Improv?,Arts & Theatre,Comedy,Just the Funny,2018-08-19,33145,Miami,Florida
153,Double Play,Arts & Theatre,Comedy,Just the Funny,2018-08-23,33145,Miami,Florida
154,The Jam,Arts & Theatre,Comedy,Just the Funny,2018-08-23,33145,Miami,Florida
155,Alchemy,Arts & Theatre,Comedy,Just the Funny,2018-08-23,33145,Miami,Florida
156,JTF Late Night,Arts & Theatre,Comedy,Just the Funny,2018-08-24,33145,Miami,Florida
157,JTF's Friday Night Live,Arts & Theatre,Comedy,Just the Funny,2018-08-24,33145,Miami,Florida
158,Key Party Stand-Up Show,Arts & Theatre,Comedy,Just the Funny,2018-08-24,33145,Miami,Florida
159,Cheap Trills Musical Improv,Arts & Theatre,Comedy,Just the Funny,2018-08-25,33145,Miami,Florida
160,Fuse,Arts & Theatre,Comedy,Just the Funny,2018-08-25,33145,Miami,Florida
161,Fakespeare,Arts & Theatre,Comedy,Just the Funny,2018-08-25,33145,Miami,Florida
162,ÃÂ¿QuãÂ© Pasa Improv?,Arts & Theatre,Comedy,Just the Funny,2018-08-26,33145,Miami,Florida
163,Alchemy,Arts & Theatre,Comedy,Just the Funny,2018-08-30,33145,Miami,Florida
164,Double Play,Arts & Theatre,Comedy,Just the Funny,2018-08-30,33145,Miami,Florida
165,The Jam,Arts & Theatre,Comedy,Just the Funny,2018-08-30,33145,Miami,Florida
166,JTF Late Night,Arts & Theatre,Comedy,Just the Funny,2018-08-31,33145,Miami,Florida
167,JTF's Friday Night Live,Arts & Theatre,Comedy,Just the Funny,2018-08-31,33145,Miami,Florida
168,Key Party Stand-Up Show,Arts & Theatre,Comedy,Just the Funny,2018-08-31,33145,Miami,Florida
169,Lucki In Miami with Lil Dude + Bigbabyscumbag,Music,Hip-Hop/Rap,THE HANGAR,2018-09-07,33127,Miami,Florida
170,Fundarte Presents: Entre 2 Aguas,Arts & Theatre,Theatre,Miami Dade County Auditorium,2018-09-07,33135,Miami,Florida
171,Servando Y Florentino,Music,World,The Fillmore Miami Beach at Jackie Gleason Theater,2018-09-08,33139,Miami Beach,Florida
172,Fundarte Presents: Entre 2 Aguas,Arts & Theatre,Theatre,Miami Dade County Auditorium,2018-09-08,33135,Miami,Florida
173,Fundarte Presents: Entre 2 Aguas,Arts & Theatre,Theatre,Miami Dade County Auditorium,2018-09-09,33135,Miami,Florida
174,Orgy,Music,Rock,The Forge - FL,2018-09-12,33140,Miami Beach,Florida
175,UMass Minutemen Football at Florida International Panthers Football,Sports,Football,Riccardo Silva Stadium,2018-09-15,33199,Miami,Florida
176,Tres Mujeres,Music,World,Miami Dade County Auditorium,2018-09-16,33135,Miami,Florida
177,Improv Acting 1 - Improv Scenework,Arts & Theatre,Comedy,Just the Funny,2018-09-20,33145,Miami,Florida
178,Sketch Writing,Arts & Theatre,Comedy,Just the Funny,2018-09-22,33145,Miami,Florida
179,Karen Peterson and Dancers present: Candoco Dance Company,Arts & Theatre,Dance,Miami Dade County Auditorium,2018-09-28,33135,Miami,Florida
180,Arkansas Pine Bluff Golden Lions Football at Florida International Panthers Football,Sports,Football,Riccardo Silva Stadium,2018-09-29,33199,Miami,Florida
181,Slaves (UK),Music,Rock,The Ground,2018-10-05,33132,Miami,Florida
