,event name,Classification,genre,venue,Date,Zip code,City,State
500,Dallas Stars at Vegas Golden Knights,Sports,Miscellaneous,T-Mobile Arena,2019-02-26,89158,Las Vegas,Nevada
501,Engelbert Humperdinck,Music,Pop,Orleans Showroom,2018-09-22,89103,Las Vegas,Nevada
502,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-08-29,89169,Las Vegas,Nevada
503,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-09-23,89169,Las Vegas,Nevada
504,Los Angeles Kings at Vegas Golden Knights,Sports,Miscellaneous,T-Mobile Arena,2019-01-01,89158,Las Vegas,Nevada
505,Kamikazee,Music,Rock,Cannery Hotel and Casino,2018-09-21,89030,Las Vegas,Nevada
506,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-10-27,89169,Las Vegas,Nevada
507,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-10-13,89169,Las Vegas,Nevada
508,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-09-05,89169,Las Vegas,Nevada
509,Absinthe,Arts & Theatre,Performance Art,Spiegeltent at Caesars Palace,2018-08-10,89109,Las Vegas,Nevada
510,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-10-20,89169,Las Vegas,Nevada
511,An Intimate Evening with SANTANA Greatest Hits Live,Music,Rock,House of Blues Las Vegas presented by Cricket Wireless,2018-09-19,89119,Las Vegas,Nevada
512,Bill Maher,Arts & Theatre,Comedy,Terry Fator Theatre at Mirage Hotel and Casino,2018-09-07,89109,Las Vegas,Nevada
513,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-09-09,89169,Las Vegas,Nevada
514,Ron White,Arts & Theatre,Comedy,Terry Fator Theatre at Mirage Hotel and Casino,2018-12-14,89109,Las Vegas,Nevada
515,National Finals Rodeo,Sports,Miscellaneous,Thomas & Mack Center,2018-12-11,89154,Las Vegas,Nevada
516,Absinthe,Arts & Theatre,Performance Art,Spiegeltent at Caesars Palace,2018-08-16,89109,Las Vegas,Nevada
517,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-11-03,89169,Las Vegas,Nevada
518,"Generation Axe: Vai, Wylde, Malmsteen, Bettencourt, Abasi",Music,Rock,The Joint at Hard Rock Hotel Las Vegas,2018-11-09,89169,Las Vegas,Nevada
519,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-10-06,89169,Las Vegas,Nevada
520,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-10-26,89169,Las Vegas,Nevada
521,Led Zepagain,Music,Undefined,House of Blues Las Vegas presented by Cricket Wireless,2018-08-24,89119,Las Vegas,Nevada
522,Absinthe,Arts & Theatre,Performance Art,Spiegeltent at Caesars Palace,2018-08-24,89109,Las Vegas,Nevada
523,Monster Energy Outbreak Tour Presents: Lil Xan - Total Xanarchy,Music,Hip-Hop/Rap,House of Blues Las Vegas presented by Cricket Wireless,2018-11-18,89119,Las Vegas,Nevada
524,Penn & Teller,Arts & Theatre,Comedy,Penn & Teller Theater at Rio Las Vegas,2018-08-26,89103,Las Vegas,Nevada
525,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-09-16,89169,Las Vegas,Nevada
526,Absinthe,Arts & Theatre,Performance Art,Spiegeltent at Caesars Palace,2018-08-05,89109,Las Vegas,Nevada
527,Rodney Carrington,Arts & Theatre,Comedy,David Copperfield Theater at MGM Grand Hotel and Casino,2018-12-10,89109,Las Vegas,Nevada
528,Jamey Johnson,Music,Country,The Showroom at the Golden Nugget,2018-12-14,89101,Las Vegas,Nevada
529,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-11-07,89169,Las Vegas,Nevada
530,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-09-19,89169,Las Vegas,Nevada
531,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-10-12,89169,Las Vegas,Nevada
532,Penn & Teller,Arts & Theatre,Comedy,Penn & Teller Theater at Rio Las Vegas,2018-08-19,89103,Las Vegas,Nevada
533,An Intimate Evening with SANTANA Greatest Hits Live,Music,Rock,House of Blues Las Vegas presented by Cricket Wireless,2018-09-22,89119,Las Vegas,Nevada
534,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-09-13,89169,Las Vegas,Nevada
535,Edmonton Oilers at Vegas Golden Knights,Sports,Miscellaneous,T-Mobile Arena,2019-03-17,89158,Las Vegas,Nevada
536,Phil Collins,Music,Pop,MGM Grand Garden Arena,2018-10-27,89109,Las Vegas,Nevada
537,Penn & Teller,Arts & Theatre,Comedy,Penn & Teller Theater at Rio Las Vegas,2018-09-02,89103,Las Vegas,Nevada
538,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-09-12,89169,Las Vegas,Nevada
539,Helloween,Music,Metal,House of Blues Las Vegas presented by Cricket Wireless,2018-09-07,89119,Las Vegas,Nevada
540,An Intimate Evening with SANTANA Greatest Hits Live,Music,Rock,House of Blues Las Vegas presented by Cricket Wireless,2018-09-23,89119,Las Vegas,Nevada
541,Donny and Marie Osmond (Las Vegas),Music,Rock,Donny & Marie Showroom at Flamingo Las Vegas,2018-08-04,89109,Las Vegas,Nevada
542,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-08-22,89169,Las Vegas,Nevada
543,Absinthe,Arts & Theatre,Performance Art,Spiegeltent at Caesars Palace,2018-08-25,89109,Las Vegas,Nevada
544,Alejandro Fernández,Music,World,Mandalay Bay Events Center,2018-09-15,89109,Las Vegas,Nevada
545,Phil Collins,Music,Rock,MGM Grand Garden Arena,2018-10-27,89109,Las Vegas,Nevada
546,Dear Evan Hansen,Arts & Theatre,Undefined,The Smith Center for the Performing Arts,2019-01-19,89102,Las Vegas,Nevada
547,Lita Ford & Vixen,Music,Rock,Cannery Hotel and Casino,2018-08-25,89030,Las Vegas,Nevada
548,An Intimate Evening with SANTANA Greatest Hits Live,Music,Rock,House of Blues Las Vegas presented by Cricket Wireless,2018-11-02,89119,Las Vegas,Nevada
549,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-11-10,89169,Las Vegas,Nevada
550,"I Love the 90s ft. Salt-N-Pepa, Rob Base, All-4-One",Music,Rock,Paris Theater,2018-10-12,89109,Las Vegas,Nevada
551,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-10-20,89169,Las Vegas,Nevada
552,An Intimate Evening with SANTANA Greatest Hits Live,Music,Rock,House of Blues Las Vegas presented by Cricket Wireless,2018-11-10,89119,Las Vegas,Nevada
553,Tommy James and the Shondells,Music,Rock,The Showroom at the Golden Nugget,2018-08-31,89101,Las Vegas,Nevada
554,Engelbert Humperdinck,Music,Pop,Orleans Showroom,2018-09-23,89103,Las Vegas,Nevada
555,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-11-10,89169,Las Vegas,Nevada
556,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-09-26,89169,Las Vegas,Nevada
557,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-10-25,89169,Las Vegas,Nevada
558,An Intimate Evening with SANTANA Greatest Hits Live,Music,Rock,House of Blues Las Vegas presented by Cricket Wireless,2018-11-11,89119,Las Vegas,Nevada
559,NHRA Toyota Nationals,Sports,Motorsports/Racing,Las Vegas Motor Speedway,2018-10-25,89115,Las Vegas,Nevada
560,Taylor Dayne,Music,Rock,The Showroom at the Golden Nugget,2018-09-07,89101,Las Vegas,Nevada
561,Bill Maher,Arts & Theatre,Comedy,Terry Fator Theatre at Mirage Hotel and Casino,2018-09-08,89109,Las Vegas,Nevada
562,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-09-26,89169,Las Vegas,Nevada
563,Donny and Marie Osmond (Las Vegas),Music,Rock,Donny & Marie Showroom at Flamingo Las Vegas,2018-11-17,89109,Las Vegas,Nevada
564,Jesse Cook,Music,Pop,Rocks Lounge at Red Rock Casino Resort & Spa,2018-10-12,89135,Las Vegas,Nevada
565,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-11-15,89169,Las Vegas,Nevada
566,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-10-18,89169,Las Vegas,Nevada
567,Dark Tranquillity,Music,Metal,House of Blues Las Vegas presented by Cricket Wireless,2018-09-27,89119,Las Vegas,Nevada
568,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-10-19,89169,Las Vegas,Nevada
569,Mat Franco - Magic Reinvented Nightly,Arts & Theatre,Magic & Illusion,Mat Franco Theater at The Linq,2018-08-20,89109,Las Vegas,Nevada
570,Penn & Teller,Arts & Theatre,Comedy,Penn & Teller Theater at Rio Las Vegas,2018-08-20,89103,Las Vegas,Nevada
571,Absinthe,Arts & Theatre,Performance Art,Spiegeltent at Caesars Palace,2018-08-24,89109,Las Vegas,Nevada
572,Mat Franco - Magic Reinvented Nightly,Arts & Theatre,Magic & Illusion,Mat Franco Theater at The Linq,2018-08-04,89109,Las Vegas,Nevada
573,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-10-26,89169,Las Vegas,Nevada
574,An Intimate Evening with SANTANA Greatest Hits Live,Music,Rock,House of Blues Las Vegas presented by Cricket Wireless,2018-11-03,89119,Las Vegas,Nevada
575,Chippendales feat. Perez Hilton,Arts & Theatre,Miscellaneous Theatre,Chippendales Theater at Rio Las Vegas,2018-08-04,89103,Las Vegas,Nevada
576,Gary Lewis and the Playboys,Music,Rock,The Showroom at the Golden Nugget,2018-08-17,89101,Las Vegas,Nevada
577,An Intimate Evening with SANTANA Greatest Hits Live,Music,Rock,House of Blues Las Vegas presented by Cricket Wireless,2018-09-21,89119,Las Vegas,Nevada
578,Dermot Kennedy,Music,Rock,Vinyl at Hard Rock Hotel & Casino Las Vegas,2018-11-18,89169,Las Vegas,Nevada
579,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-09-27,89169,Las Vegas,Nevada
580,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-09-16,89169,Las Vegas,Nevada
581,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-10-28,89169,Las Vegas,Nevada
582,An Intimate Evening with SANTANA Greatest Hits Live,Music,Rock,House of Blues Las Vegas presented by Cricket Wireless,2018-09-16,89119,Las Vegas,Nevada
583,The Damned,Music,Rock,House of Blues Las Vegas presented by Cricket Wireless,2018-10-27,89119,Las Vegas,Nevada
584,The Smashing Pumpkins:  Shiny And Oh So Bright Tour,Music,Rock,T-Mobile Arena,2018-09-02,89158,Las Vegas,Nevada
585,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-10-07,89169,Las Vegas,Nevada
586,Rodney Carrington,Arts & Theatre,Comedy,David Copperfield Theater at MGM Grand Hotel and Casino,2018-12-12,89109,Las Vegas,Nevada
587,Stryper & Autograph,Music,Rock,Cannery Hotel and Casino,2018-10-27,89030,Las Vegas,Nevada
588,Mat Franco - Magic Reinvented Nightly,Arts & Theatre,Magic & Illusion,Mat Franco Theater at The Linq,2018-08-05,89109,Las Vegas,Nevada
589,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-10-25,89169,Las Vegas,Nevada
590,Absinthe,Arts & Theatre,Performance Art,Spiegeltent at Caesars Palace,2018-08-23,89109,Las Vegas,Nevada
591,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-10-10,89169,Las Vegas,Nevada
592,Tanya Tucker,Music,Country,The Showroom at the Golden Nugget,2018-12-07,89101,Las Vegas,Nevada
593,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-08-29,89169,Las Vegas,Nevada
594,Kumukahi,Miscellaneous,Family,Sams Town Live,2018-08-11,89122,Las Vegas,Nevada
595,Donny and Marie Osmond (Las Vegas),Music,Rock,Donny & Marie Showroom at Flamingo Las Vegas,2018-08-28,89109,Las Vegas,Nevada
596,Lani Misalucha,Music,Pop,Orleans Showroom,2018-12-08,89103,Las Vegas,Nevada
597,Jim Jefferies,Arts & Theatre,Comedy,Terry Fator Theatre at Mirage Hotel and Casino,2018-08-11,89109,Las Vegas,Nevada
598,Absinthe,Arts & Theatre,Performance Art,Spiegeltent at Caesars Palace,2018-08-07,89109,Las Vegas,Nevada
599,XPozLV.com Presents Escape The Fate,Music,Metal,Vinyl at Hard Rock Hotel & Casino Las Vegas,2018-09-06,89169,Las Vegas,Nevada
600,Mat Franco - Magic Reinvented Nightly,Arts & Theatre,Magic & Illusion,Mat Franco Theater at The Linq,2018-08-10,89109,Las Vegas,Nevada
601,J Balvin Vibras Tour,Music,Hip-Hop/Rap,Mandalay Bay Events Center,2018-09-28,89109,Las Vegas,Nevada
602,Star Nursery 100 - K&N Pro Series West,Sports,Motorsports/Racing,Las Vegas Motor Speedway,2018-09-13,89115,Las Vegas,Nevada
603,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-11-17,89169,Las Vegas,Nevada
604,NCWTS World of Westgate 200 & Qualifying,Sports,Motorsports/Racing,Las Vegas Motor Speedway,2018-09-14,89115,Las Vegas,Nevada
605,Mat Franco - Magic Reinvented Nightly,Arts & Theatre,Magic & Illusion,Mat Franco Theater at The Linq,2018-08-21,89109,Las Vegas,Nevada
606,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-10-04,89169,Las Vegas,Nevada
607,Absinthe,Arts & Theatre,Performance Art,Spiegeltent at Caesars Palace,2018-08-05,89109,Las Vegas,Nevada
608,Gareth Emery - Laserface,Music,Dance/Electronic,Pearl Concert Theater at Palms Casino Resort,2018-10-05,89103,Las Vegas,Nevada
609,Warrant & Firehouse,Music,Metal,Cannery Hotel and Casino,2018-10-13,89030,Las Vegas,Nevada
610,Absinthe,Arts & Theatre,Performance Art,Spiegeltent at Caesars Palace,2018-08-16,89109,Las Vegas,Nevada
611,EllisMania XV,Music,Rock,Poolside at Hard Rock Hotel & Casino Las Vegas ,2018-08-24,89169,Las Vegas,Nevada
612,Penn & Teller,Arts & Theatre,Comedy,Penn & Teller Theater at Rio Las Vegas,2018-09-29,89103,Las Vegas,Nevada
613,Penn & Teller,Arts & Theatre,Comedy,Penn & Teller Theater at Rio Las Vegas,2018-09-08,89103,Las Vegas,Nevada
614,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-10-12,89169,Las Vegas,Nevada
615,Las Vegas 51s vs. Reno Aces,Sports,Baseball,Cashman Field,2018-08-11,89101,Las Vegas,Nevada
616,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-10-04,89169,Las Vegas,Nevada
617,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-09-12,89169,Las Vegas,Nevada
618,Rodney Carrington,Arts & Theatre,Comedy,David Copperfield Theater at MGM Grand Hotel and Casino,2018-12-09,89109,Las Vegas,Nevada
619,An Intimate Evening with SANTANA Greatest Hits Live,Music,Rock,House of Blues Las Vegas presented by Cricket Wireless,2018-10-31,89119,Las Vegas,Nevada
620,Rodney Carrington,Arts & Theatre,Comedy,David Copperfield Theater at MGM Grand Hotel and Casino,2018-12-11,89109,Las Vegas,Nevada
621,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-11-17,89169,Las Vegas,Nevada
622,Jo Dee Messina,Music,Country,The Showroom at the Golden Nugget,2018-12-06,89101,Las Vegas,Nevada
623,Absinthe,Arts & Theatre,Performance Art,Spiegeltent at Caesars Palace,2018-08-04,89109,Las Vegas,Nevada
624,GapX - The Band,Music,R&B,The Showroom at the Golden Nugget,2018-08-10,89101,Las Vegas,Nevada
625,Penn & Teller,Arts & Theatre,Comedy,Penn & Teller Theater at Rio Las Vegas,2018-09-22,89103,Las Vegas,Nevada
626,Donny and Marie Osmond (Las Vegas),Music,Rock,Donny & Marie Showroom at Flamingo Las Vegas,2018-10-16,89109,Las Vegas,Nevada
627,Absinthe,Arts & Theatre,Performance Art,Spiegeltent at Caesars Palace,2018-08-08,89109,Las Vegas,Nevada
628,Mat Franco - Magic Reinvented Nightly,Arts & Theatre,Magic & Illusion,Mat Franco Theater at The Linq,2018-08-11,89109,Las Vegas,Nevada
629,Winnipeg Jets at Vegas Golden Knights,Sports,Miscellaneous,T-Mobile Arena,2019-02-22,89158,Las Vegas,Nevada
630,ABBA The Concert,Music,Rock,Tropicana Las Vegas,2018-08-25,89119,Las Vegas,Nevada
631,Absinthe,Arts & Theatre,Performance Art,Spiegeltent at Caesars Palace,2018-08-12,89109,Las Vegas,Nevada
632,Dear Evan Hansen,Arts & Theatre,Undefined,The Smith Center for the Performing Arts,2019-01-15,89102,Las Vegas,Nevada
633,Absinthe,Arts & Theatre,Performance Art,Spiegeltent at Caesars Palace,2018-08-12,89109,Las Vegas,Nevada
634,Absinthe,Arts & Theatre,Performance Art,Spiegeltent at Caesars Palace,2018-08-08,89109,Las Vegas,Nevada
635,Penn & Teller,Arts & Theatre,Comedy,Penn & Teller Theater at Rio Las Vegas,2018-08-21,89103,Las Vegas,Nevada
636,Jim Jefferies,Arts & Theatre,Comedy,Terry Fator Theatre at Mirage Hotel and Casino,2018-08-10,89109,Las Vegas,Nevada
637,Absinthe,Arts & Theatre,Performance Art,Spiegeltent at Caesars Palace,2018-08-27,89109,Las Vegas,Nevada
638,An Intimate Evening with SANTANA Greatest Hits Live,Music,Rock,House of Blues Las Vegas presented by Cricket Wireless,2018-11-04,89119,Las Vegas,Nevada
639,Chippendales feat. Perez Hilton,Arts & Theatre,Miscellaneous Theatre,Chippendales Theater at Rio Las Vegas,2018-08-17,89103,Las Vegas,Nevada
640,Penn & Teller,Arts & Theatre,Comedy,Penn & Teller Theater at Rio Las Vegas,2018-09-03,89103,Las Vegas,Nevada
641,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-10-14,89169,Las Vegas,Nevada
642,Penn & Teller,Arts & Theatre,Comedy,Penn & Teller Theater at Rio Las Vegas,2018-09-30,89103,Las Vegas,Nevada
643,Penn & Teller,Arts & Theatre,Comedy,Penn & Teller Theater at Rio Las Vegas,2018-08-29,89103,Las Vegas,Nevada
644,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-11-18,89169,Las Vegas,Nevada
645,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-11-11,89169,Las Vegas,Nevada
646,Absinthe,Arts & Theatre,Performance Art,Spiegeltent at Caesars Palace,2018-09-21,89109,Las Vegas,Nevada
647,Absinthe,Arts & Theatre,Performance Art,Spiegeltent at Caesars Palace,2018-08-17,89109,Las Vegas,Nevada
648,Penn & Teller,Arts & Theatre,Comedy,Penn & Teller Theater at Rio Las Vegas,2018-08-22,89103,Las Vegas,Nevada
649,Los Angeles Kings at Vegas Golden Knights,Sports,Miscellaneous,T-Mobile Arena,2018-12-23,89158,Las Vegas,Nevada
650,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-09-23,89169,Las Vegas,Nevada
651,Vancouver Canucks at Vegas Golden Knights,Sports,Miscellaneous,T-Mobile Arena,2019-03-03,89158,Las Vegas,Nevada
652,Donny and Marie Osmond (Las Vegas),Music,Rock,Donny & Marie Showroom at Flamingo Las Vegas,2018-08-07,89109,Las Vegas,Nevada
653,Rob Zombie w/ Marilyn Manson,Music,Rock,MGM Grand Garden Arena,2018-08-25,89109,Las Vegas,Nevada
654,Mat Franco - Magic Reinvented Nightly,Arts & Theatre,Magic & Illusion,Mat Franco Theater at The Linq,2018-08-06,89109,Las Vegas,Nevada
655,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-11-09,89169,Las Vegas,Nevada
656,Absinthe,Arts & Theatre,Performance Art,Spiegeltent at Caesars Palace,2018-09-07,89109,Las Vegas,Nevada
657,The Moody Blues,Music,Rock,Encore Theater at Wynn Las Vegas,2018-09-19,89109,Las Vegas,Nevada
658,The Moody Blues,Music,Rock,Encore Theater at Wynn Las Vegas,2018-10-06,89109,Las Vegas,Nevada
659,Absinthe,Arts & Theatre,Performance Art,Spiegeltent at Caesars Palace,2018-08-19,89109,Las Vegas,Nevada
660,Mat Franco - Magic Reinvented Nightly,Arts & Theatre,Magic & Illusion,Mat Franco Theater at The Linq,2018-08-04,89109,Las Vegas,Nevada
661,Absinthe,Arts & Theatre,Performance Art,Spiegeltent at Caesars Palace,2018-09-01,89109,Las Vegas,Nevada
662,Felipe Esparza,Arts & Theatre,Comedy,The Joint at Hard Rock Hotel Las Vegas,2018-09-14,89169,Las Vegas,Nevada
663,The Charlie Daniels Band,Music,Country,The Showroom at the Golden Nugget,2018-12-09,89101,Las Vegas,Nevada
664,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-11-03,89169,Las Vegas,Nevada
665,Penn & Teller,Arts & Theatre,Comedy,Penn & Teller Theater at Rio Las Vegas,2018-09-05,89103,Las Vegas,Nevada
666,Rodney Carrington,Arts & Theatre,Comedy,David Copperfield Theater at MGM Grand Hotel and Casino,2018-12-13,89109,Las Vegas,Nevada
667,Winnipeg Jets at Vegas Golden Knights,Sports,Miscellaneous,T-Mobile Arena,2019-03-21,89158,Las Vegas,Nevada
668,Squeezebox Voodoo Sky Party,Arts & Theatre,Miscellaneous,Rio Las Vegas,2018-08-23,89109,Las Vegas,Nevada
669,Penn & Teller,Arts & Theatre,Comedy,Penn & Teller Theater at Rio Las Vegas,2018-09-15,89103,Las Vegas,Nevada
670,Steven Adler - Formerly Of Guns 'n Roses,Music,Rock,The Showroom at the Golden Nugget,2018-08-24,89101,Las Vegas,Nevada
671,Absinthe,Arts & Theatre,Performance Art,Spiegeltent at Caesars Palace,2018-09-08,89109,Las Vegas,Nevada
672,An Intimate Evening with SANTANA Greatest Hits Live,Music,Rock,House of Blues Las Vegas presented by Cricket Wireless,2018-11-09,89119,Las Vegas,Nevada
673,Donny and Marie Osmond (Las Vegas),Music,Rock,Donny & Marie Showroom at Flamingo Las Vegas,2018-09-11,89109,Las Vegas,Nevada
674,National Finals Rodeo,Sports,Miscellaneous,Thomas & Mack Center,2018-12-13,89154,Las Vegas,Nevada
675,Penn & Teller,Arts & Theatre,Comedy,Penn & Teller Theater at Rio Las Vegas,2018-08-27,89103,Las Vegas,Nevada
676,Absinthe,Arts & Theatre,Performance Art,Spiegeltent at Caesars Palace,2018-08-25,89109,Las Vegas,Nevada
677,Absinthe,Arts & Theatre,Performance Art,Spiegeltent at Caesars Palace,2018-09-23,89109,Las Vegas,Nevada
678,Keiko Matsui,Music,New Age,Chrome Showroom at Santa Fe Station Hotel & Casino,2018-08-11,89130,Las Vegas,Nevada
679,Penn & Teller,Arts & Theatre,Comedy,Penn & Teller Theater at Rio Las Vegas,2018-09-10,89103,Las Vegas,Nevada
680,Penn & Teller,Arts & Theatre,Comedy,Penn & Teller Theater at Rio Las Vegas,2018-09-16,89103,Las Vegas,Nevada
681,John Fogerty,Music,Rock,Encore Theater at Wynn Las Vegas,2018-10-19,89109,Las Vegas,Nevada
682,Absinthe,Arts & Theatre,Performance Art,Spiegeltent at Caesars Palace,2018-08-21,89109,Las Vegas,Nevada
683,Penn & Teller,Arts & Theatre,Comedy,Penn & Teller Theater at Rio Las Vegas,2018-08-28,89103,Las Vegas,Nevada
684,Richard Cheese & Lounge Against the Machine,Music,Rock,Rocks Lounge at Red Rock Casino Resort & Spa,2018-09-28,89135,Las Vegas,Nevada
685,Chuponcito - USA Tour 2018,Arts & Theatre,Comedy,House of Blues Las Vegas presented by Cricket Wireless,2018-08-10,89119,Las Vegas,Nevada
686,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-11-09,89169,Las Vegas,Nevada
687,Penn & Teller,Arts & Theatre,Comedy,Penn & Teller Theater at Rio Las Vegas,2018-09-04,89103,Las Vegas,Nevada
688,Russell Dickerson,Music,Rock,Go Pool at The Flamingo Las Vegas,2018-09-11,89109,Las Vegas,Nevada
689,Penn & Teller,Arts & Theatre,Comedy,Penn & Teller Theater at Rio Las Vegas,2018-09-09,89103,Las Vegas,Nevada
690,The Outlaws,Music,Rock,The Showroom at the Golden Nugget,2018-09-14,89101,Las Vegas,Nevada
691,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-10-31,89169,Las Vegas,Nevada
692,Ray Romano and David Spade,Arts & Theatre,Comedy,Terry Fator Theatre at Mirage Hotel and Casino,2018-10-05,89109,Las Vegas,Nevada
693,The Moody Blues,Music,Rock,Encore Theater at Wynn Las Vegas,2018-09-21,89109,Las Vegas,Nevada
694,Edmonton Oilers at Vegas Golden Knights,Sports,Miscellaneous,T-Mobile Arena,2019-04-01,89158,Las Vegas,Nevada
695,Kenny Loggins,Music,Rock,Encore Theater at Wynn Las Vegas,2018-09-05,89109,Las Vegas,Nevada
696,Jay Leno,Arts & Theatre,Comedy,Terry Fator Theatre at Mirage Hotel and Casino,2018-12-29,89109,Las Vegas,Nevada
697,Donny and Marie Osmond (Las Vegas),Music,Rock,Donny & Marie Showroom at Flamingo Las Vegas,2018-09-25,89109,Las Vegas,Nevada
698,Absinthe,Arts & Theatre,Performance Art,Spiegeltent at Caesars Palace,2018-08-13,89109,Las Vegas,Nevada
699,John Fogerty,Music,Rock,Encore Theater at Wynn Las Vegas,2018-10-10,89109,Las Vegas,Nevada
700,The Moody Blues,Music,Rock,Encore Theater at Wynn Las Vegas,2018-10-05,89109,Las Vegas,Nevada
701,Mat Franco - Magic Reinvented Nightly,Arts & Theatre,Magic & Illusion,Mat Franco Theater at The Linq,2018-08-05,89109,Las Vegas,Nevada
702,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-09-30,89169,Las Vegas,Nevada
703,Arturo Sandoval,Music,Jazz,Access Showroom at Aliante Casino & Hotel,2018-08-25,89084,North Las Vegas,Nevada
