,event name,Classification,genre,venue,Date,Zip code,City,State
959,David Cook,Music,Other,City Winery - Boston,2018-11-05,02114,Boston,Massachusetts
960,Justin Courtney Pierre,Music,Rock,Brighton Music Hall,2018-11-05,02134,Boston,Massachusetts
961,Davina and the Vagabonds,Music,Blues,Scullers Jazz Club,2018-11-08,02134,Boston,Massachusetts
962,Davina and the Vagabonds,Music,Blues,Scullers Jazz Club,2018-11-08,02134,Boston,Massachusetts
963,Kamasi Washington,Music,Blues,Royale Boston,2018-11-08,02116,Boston,Massachusetts
964,The Play That Goes Wrong,Arts & Theatre,Performance Art,Colonial Theatre - Boston,2018-11-08,02116,Boston,Massachusetts
965,Suzy Bogguss,Music,Other,City Winery - Boston,2018-11-08,02114,Boston,Massachusetts
966,Fisher,Music,Dance/Electronic,Bijou,2018-11-09,02116,Boston,Massachusetts
967,The Play That Goes Wrong,Arts & Theatre,Performance Art,Colonial Theatre - Boston,2018-11-10,02116,Boston,Massachusetts
968,Damn The Torpedoes,Music,Other,City Winery - Boston,2018-11-11,02114,Boston,Massachusetts
969,The Tallest Man on Earth,Music,Other,Berklee Performing Arts Center,2018-11-11,02115,Boston,Massachusetts
970,An Evening With The Tallest Man On Earth - When The Bird Sees The Soli,Music,Rock,Berklee Performance Center,2018-11-11,02115,Boston,Massachusetts
971,Ron Gallo,Music,Folk,Brighton Music Hall,2018-11-11,02134,Boston,Massachusetts
972,The Travelin McCourys,Music,Other,City Winery - Boston,2018-11-13,02114,Boston,Massachusetts
973,Wild Nothing,Music,Other,Royale Boston,2018-11-14,02116,Boston,Massachusetts
974,Monster Energy Outbreak and ALT 92.9 Pres: Mike Shinoda North America,Music,Hip-Hop/Rap,House of Blues Boston presented by Cricket Wireless,2018-11-14,02215,Boston,Massachusetts
975,How To Dress Well,Music,Rock,Charles Hayden Planetarium,2018-11-15,02114,Boston,Massachusetts
976,Yotto Hyperfall Tour,Music,Dance/Electronic,Bijou,2018-11-16,02116,Boston,Massachusetts
977,Maine Black Bears Hockey at Boston University Terriers Mens Ice Hockey,Sports,Hockey,Agganis Arena,2018-11-16,02215,Boston,Massachusetts
978,Maine Black Bears Hockey at Boston University Terriers Mens Ice Hockey,Sports,Hockey,Agganis Arena,2018-11-17,02215,Boston,Massachusetts
979,Shawn Mullins,Music,Alternative,City Winery - Boston,2018-11-17,02114,Boston,Massachusetts
980,Yale Bulldogs Football at Harvard Crimson Football,Sports,Football,Fenway Park,2018-11-17,02215,Boston,Massachusetts
981,Eliane Elias,Music,Jazz,Scullers Jazz Club,2018-11-23,02134,Boston,Massachusetts
982,Eliane Elias,Music,Jazz,Scullers Jazz Club,2018-11-23,02134,Boston,Massachusetts
983,Allen Stone,Music,Other,Royale Boston,2018-11-23,02116,Boston,Massachusetts
984,Eliane Elias,Music,Jazz,Scullers Jazz Club,2018-11-24,02134,Boston,Massachusetts
985,Eliane Elias,Music,Jazz,Scullers Jazz Club,2018-11-24,02134,Boston,Massachusetts
986,VNV Nation,Music,Other,Royale Boston,2018-11-25,02116,Boston,Massachusetts
987,Arturo Sandoval,Music,Jazz,Scullers Jazz Club,2018-11-30,02134,Boston,Massachusetts
988,Arturo Sandoval,Music,Jazz,Scullers Jazz Club,2018-11-30,02134,Boston,Massachusetts
989,Boston College Eagles Hockey at Boston University Terriers Mens Ice Hockey,Sports,Hockey,Agganis Arena,2018-11-30,02215,Boston,Massachusetts
990,Charlie Brown Christmas,Miscellaneous,Undefined,Shubert Theatre-MA,2018-11-30,02116,Boston,Massachusetts
991,Charlie Brown Christmas,Miscellaneous,Undefined,Shubert Theatre-MA,2018-11-30,02116,Boston,Massachusetts
992,Arturo Sandoval,Music,Jazz,Scullers Jazz Club,2018-12-01,02134,Boston,Massachusetts
993,Arturo Sandoval,Music,Jazz,Scullers Jazz Club,2018-12-01,02134,Boston,Massachusetts
994,Charlie Brown Christmas,Miscellaneous,Undefined,Shubert Theatre-MA,2018-12-01,02116,Boston,Massachusetts
995,Charlie Brown Christmas,Miscellaneous,Undefined,Shubert Theatre-MA,2018-12-01,02116,Boston,Massachusetts
996,Charlie Brown Christmas,Miscellaneous,Undefined,Shubert Theatre-MA,2018-12-01,02116,Boston,Massachusetts
997,Adam Ezra Group,Music,Other,City Winery - Boston,2018-12-02,02114,Boston,Massachusetts
998,Charlie Brown Christmas,Miscellaneous,Undefined,Shubert Theatre-MA,2018-12-02,02116,Boston,Massachusetts
999,Charlie Brown Christmas,Miscellaneous,Undefined,Shubert Theatre-MA,2018-12-02,02116,Boston,Massachusetts
